elapsed_time,tokens_generated
166.423991,60787
166.501436,60827
166.584788,60867
166.662747,60907
166.738360,60947
166.816134,60987
166.894626,61027
166.975128,61067
167.054902,61107
167.130575,61147
167.207490,61187
167.289125,61227
167.367015,61267
167.442691,61307
167.521392,61347
167.599719,61387
167.679857,61427
167.760341,61467
167.834981,61507
167.912601,61547
167.994710,61587
168.073508,61627
168.149654,61667
168.228605,61707
168.305879,61747
168.386186,61787
168.464818,61827
168.540165,61867
168.619008,61907
168.700729,61947
168.780149,61987
168.856120,62027
168.937891,62067
169.019568,62107
169.099580,62147
169.179806,62187
169.253327,62227
169.330190,62267
169.410862,62307
169.488705,62347
169.564559,62387
169.643154,62427
169.718564,62467
169.804370,62507
169.889786,62547
169.967536,62587
170.044570,62627
170.125561,62667
170.204978,62707
170.280370,62747
170.357906,62787
170.435751,62827
170.515403,62867
170.596204,62907
170.672009,62947
170.749315,62987
170.831000,63027
170.909994,63067
170.990175,63107
171.068245,63147
171.147597,63187
171.230405,63227
171.310173,63267
171.390772,63307
171.470066,63347
171.550545,63387
171.630565,63427
171.712139,63467
171.789248,63507
171.864868,63547
171.947236,63587
172.028647,63627
172.113705,63667
172.192254,63707
172.270823,63747
172.349303,63787
172.429974,63827
172.510510,63867
172.588239,63907
172.669551,63947
172.750177,63987
172.830855,64027
172.937931,64067
173.019804,64107
173.096491,64147
173.176419,64187
173.257520,64227
173.342570,64267
173.427432,64307
173.505008,64347
173.581581,64387
173.666495,64427
173.748643,64467
173.832996,64507
173.909607,64547
173.989615,64587
174.067086,64627
174.151540,64667
174.228475,64707
174.308854,64747
174.389418,64787
174.474374,64827
174.555446,64867
174.635991,64907
174.714705,64947
174.793081,64987
174.875014,65027
174.954530,65067
175.037084,65107
175.112611,65147
175.198927,65187
175.277973,65227
175.357437,65267
175.435656,65307
175.514575,65347
175.591937,65387
175.671751,65427
175.752794,65467
175.828695,65507
175.904869,65547
175.983575,65587
176.068307,65627
176.147980,65667
176.229042,65707
176.309310,65747
176.390840,65787
176.475261,65827
176.556216,65867
176.633238,65907
176.710331,65947
176.793068,65987
176.877803,66027
176.958428,66067
177.035442,66107
177.111028,66147
177.194012,66187
177.278845,66227
177.358982,66267
177.434910,66307
177.515159,66347
177.594214,66387
177.675218,66427
177.759805,66467
177.836137,66507
177.914833,66547
177.995283,66587
178.075485,66627
178.159334,66667
178.236106,66707
178.313472,66747
178.397634,66787
178.476940,66827
178.552853,66867
178.631650,66907
178.712966,66947
178.800641,66987
178.886835,67027
178.962808,67067
179.040218,67107
179.119654,67147
179.199539,67187
179.279758,67227
179.360615,67267
179.441048,67307
179.523120,67347
179.607492,67387
179.692376,67427
179.770808,67467
179.848011,67507
179.929836,67547
180.009725,67587
180.094016,67627
180.169830,67667
180.245847,67707
180.328685,67747
180.414254,67787
180.494025,67827
180.575322,67867
180.656232,67907
180.733490,67947
180.818143,67987
180.902187,68027
180.978894,68067
181.065305,68107
181.145121,68147
181.223985,68187
181.307311,68227
181.382672,68267
181.458731,68307
181.540974,68347
181.627630,68387
181.727033,68427
181.812166,68467
181.888253,68507
181.964903,68547
182.048922,68587
182.132623,68627
182.213076,68667
182.294071,68707
182.373988,68747
182.451496,68787
182.531663,68827
182.618558,68867
182.695320,68907
182.773519,68947
182.855164,68987
182.933560,69027
183.019332,69067
183.095281,69107
183.170899,69147
183.253492,69187
183.337465,69227
183.415930,69267
183.497535,69307
183.577264,69347
183.656509,69387
183.742215,69427
183.821450,69467
183.897246,69507
183.976963,69547
184.061907,69587
184.142903,69627
184.227806,69667
184.303247,69707
184.379194,69747
184.457912,69787
184.543745,69827
184.621960,69867
184.699974,69907
184.781490,69947
184.860834,69987
184.940530,70027
185.021351,70067
185.097359,70107
185.179321,70147
185.258128,70187
185.334756,70227
185.416201,70267
185.494125,70307
185.571844,70347
185.652533,70387
185.730382,70427
185.806112,70467
185.887340,70507
185.969920,70547
186.051668,70587
186.133361,70627
186.216094,70667
186.295694,70707
186.398114,70747
186.479254,70787
186.560056,70827
186.635743,70867
186.713659,70907
186.792044,70947
186.872401,70987
186.950729,71027
187.027509,71067
187.110337,71107
187.189183,71147
187.269641,71187
187.350928,71227
187.431500,71267
187.531423,71307
187.614302,71347
187.694393,71387
187.775881,71427
187.876479,71467
187.954568,71507
188.032055,71547
188.109178,71587
188.189487,71627
188.268536,71667
188.347669,71707
188.425730,71747
188.504547,71787
188.584445,71827
188.662114,71867
188.743674,71907
188.828249,71947
188.910974,71987
188.992025,72027
189.071189,72067
189.148034,72107
189.224214,72147
189.303831,72187
189.384235,72227
189.459288,72267
189.543831,72307
189.624169,72347
189.702708,72387
189.779723,72427
189.855989,72467
189.932750,72507
190.018799,72547
190.101807,72587
190.196999,72627
190.274687,72667
190.354441,72707
190.431719,72747
190.515710,72787
190.597196,72827
190.673660,72867
190.751487,72907
190.830975,72947
190.929405,72987
191.009630,73027
191.088083,73067
191.162124,73107
191.241639,73147
191.320833,73187
191.393342,73227
191.471024,73267
191.572597,73307
191.650750,73347
191.734789,73387
191.810493,73427
191.886607,73467
191.966234,73507
192.051401,73547
192.129931,73587
192.209522,73627
192.287492,73667
192.362984,73707
192.442349,73747
192.522712,73787
192.599565,73827
192.677403,73867
192.761253,73907
192.841864,73947
192.921560,73987
192.997651,74027
193.075632,74067
193.154904,74107
193.235249,74147
193.312597,74187
193.389011,74227
193.469617,74267
193.548189,74307
193.629471,74347
193.725990,74387
193.803115,74427
193.886100,74467
193.963748,74507
194.043628,74547
194.125920,74587
194.204101,74627
194.280671,74667
194.362648,74707
194.443547,74747
194.519493,74787
194.600363,74827
194.704615,74867
194.782489,74907
194.861457,74947
194.935312,74987
195.011153,75027
195.095840,75067
195.181031,75107
195.259676,75147
195.340893,75187
195.416210,75227
195.492033,75267
195.574725,75307
195.650106,75347
195.726745,75387
195.806675,75427
195.888334,75467
195.967207,75507
196.049995,75547
196.131265,75587
196.207904,75627
196.292934,75667
196.371387,75707
196.450152,75747
196.531330,75787
196.610249,75827
196.687862,75867
196.768692,75907
196.846155,75947
196.922306,75987
197.022472,76027
197.110282,76067
197.187338,76107
197.261214,76147
197.341169,76187
197.418884,76227
197.503162,76267
197.586090,76307
197.686018,76347
197.768432,76387
197.846587,76427
197.921702,76467
198.002971,76507
198.084856,76547
198.161827,76587
198.241979,76627
198.343814,76667
198.444270,76707
198.521390,76747
198.585310,76787
198.661521,76827
198.741738,76867
198.821612,76907
198.900631,76947
198.980545,76987
199.056347,77027
199.134070,77067
199.218724,77107
199.298084,77147
199.375980,77187
199.457318,77227
199.541057,77267
199.619417,77307
199.702560,77347
199.779388,77387
199.854814,77427
199.939540,77467
200.019261,77507
200.119762,77547
200.199824,77587
200.278251,77627
200.353891,77667
200.430408,77707
200.511354,77747
200.587328,77787
200.662698,77827
200.740755,77867
200.819621,77907
200.898455,77947
200.974248,77987
201.050556,78027
201.129997,78067
201.212826,78107
201.288441,78147
201.364047,78187
201.447910,78227
201.526331,78267
201.603115,78307
201.682142,78347
201.761091,78387
201.838579,78427
201.920008,78467
201.995139,78507
202.070843,78547
202.156693,78587
202.235568,78627
202.314345,78667
202.391235,78707
202.467024,78747
202.545620,78787
202.628306,78827
202.704719,78867
202.782146,78907
202.864372,78947
202.944890,78987
203.026697,79027
203.105037,79067
203.186177,79107
203.264611,79147
203.344844,79187
203.425435,79227
203.501815,79267
203.581752,79307
203.683273,79347
203.762486,79387
203.839605,79427
203.912476,79467
203.990170,79507
204.071487,79547
204.148284,79587
204.224471,79627
204.302868,79667
204.381876,79707
204.461504,79747
204.539372,79787
204.636352,79827
204.714069,79867
204.809927,79907
204.887607,79947
204.967390,79987
205.029813,80027
205.106626,80067
205.181450,80107
205.248058,80147
205.323532,80187
205.401655,80227
205.481915,80267
205.563405,80307
205.643389,80347
205.724035,80387
205.794125,80427
205.875751,80467
205.976601,80507
206.056721,80547
206.136286,80587
206.211001,80627
206.292929,80667
206.376941,80707
206.454556,80747
206.536252,80787
206.617625,80827
206.698520,80867
206.778558,80907
206.856080,80947
206.936464,80987
207.018050,81027
207.103027,81067
207.185343,81107
207.263253,81147
207.343454,81187
207.425224,81227
207.506791,81267
207.585553,81307
207.665901,81347
207.748382,81387
207.848100,81427
207.927018,81467
208.021407,81507
208.087211,81547
208.166586,81587
208.247829,81627
208.327687,81667
208.403653,81707
208.501721,81747
208.579701,81787
208.657967,81827
208.737739,81867
208.814631,81907
208.896085,81947
208.974621,81987
209.053632,82027
209.130324,82067
209.214276,82107
209.290284,82147
209.371230,82187
209.455111,82227
209.561315,82267
209.636876,82307
209.720271,82347
209.793056,82387
209.871277,82427
209.953173,82467
210.035780,82507
210.111045,82547
210.188297,82587
210.272372,82627
210.346240,82667
210.429150,82707
210.505290,82747
210.583688,82787
210.665835,82827
210.748068,82867
210.823333,82907
210.900030,82947
210.979570,82987
211.055058,83027
211.161091,83067
211.245151,83107
211.319600,83147
211.396575,83187
211.475350,83227
211.549427,83267
211.628932,83307
211.707727,83347
211.807689,83387
211.887958,83427
211.966698,83467
212.039981,83507
212.121727,83547
212.202255,83587
212.278396,83627
212.380969,83667
212.462759,83707
212.537339,83747
212.616647,83787
212.699121,83827
212.775321,83867
212.858226,83907
212.934365,83947
213.011468,83987
213.090168,84027
213.172320,84067
213.246046,84107
213.322515,84147
213.402428,84187
213.476114,84227
213.551613,84267
213.629351,84307
213.707865,84347
213.786874,84387
213.865276,84427
213.940047,84467
214.017570,84507
214.097677,84547
214.172287,84587
214.248090,84627
214.326746,84667
214.408467,84707
214.488188,84747
214.563106,84787
214.639750,84827
214.718102,84867
214.798573,84907
214.872263,84947
214.948686,84987
215.027982,85027
215.105708,85067
215.186790,85107
215.261295,85147
215.338169,85187
215.416937,85227
215.495616,85267
215.570344,85307
215.646958,85347
215.726705,85387
215.800801,85427
215.876249,85467
215.958278,85507
216.037219,85547
216.116397,85587
216.216262,85627
216.295314,85667
216.370694,85707
216.447332,85747
216.524467,85787
216.604295,85827
216.679041,85867
216.757090,85907
216.837054,85947
216.934537,85987
217.028345,86027
217.108255,86067
217.187532,86107
217.264620,86147
217.343199,86187
217.420287,86227
217.495113,86267
217.571642,86307
217.651084,86347
217.725483,86387
217.802997,86427
217.901029,86467
217.981872,86507
218.059418,86547
218.135188,86587
218.210832,86627
218.286678,86667
218.360343,86707
218.434996,86747
218.511514,86787
218.587893,86827
218.667448,86867
218.745616,86907
218.820447,86947
218.896142,86987
218.973979,87027
219.050842,87067
219.144588,87107
219.223424,87147
219.299355,87187
219.362871,87227
219.446418,87267
219.522403,87307
219.617209,87347
219.693680,87387
219.772251,87427
219.836115,87467
219.915436,87507
219.992295,87547
220.069474,87587
220.148562,87627
220.224431,87667
220.301494,87707
220.380321,87747
220.461843,87787
220.537527,87827
220.637537,87867
220.713685,87907
220.789491,87947
220.870390,87987
220.951885,88027
221.025111,88067
221.100220,88107
221.177378,88147
221.256816,88187
221.336260,88227
221.413507,88267
221.491745,88307
221.574132,88347
221.658777,88387
221.736288,88427
221.815633,88467
221.898348,88507
221.976258,88547
222.056045,88587
222.134105,88627
222.217944,88667
222.298011,88707
222.401223,88747
222.508423,88787
222.590490,88827
222.675366,88867
222.754265,88907
222.832069,88947
222.912902,88987
222.995885,89027
223.078057,89067
223.157655,89107
223.240409,89147
223.320999,89187
223.405178,89227
223.491624,89267
223.595158,89307
223.675967,89347
223.752313,89387
223.836968,89427
223.921659,89467
224.008464,89507
224.100429,89547
224.182001,89587
224.258308,89627
224.337678,89667
224.420574,89707
224.504569,89747
224.584754,89787
224.663896,89827
224.723520,89867
224.773264,89907
224.833902,89947
224.885082,89987
224.937115,90027
224.983967,90067
225.041549,90107
225.089868,90147
225.136487,90187
225.180729,90227
225.248926,90267
225.295956,90307
225.376095,90347
225.457108,90387
225.558319,90427
225.609829,90467
225.677927,90507
225.723567,90547
225.779829,90587
225.855563,90627
225.904335,90667
225.955749,90707
225.995733,90747
226.039304,90787
226.079981,90827
226.135614,90867
226.181589,90907
226.238806,90947
226.283232,90987
226.347541,91027
226.393286,91067
226.458342,91107
226.501650,91147
226.550861,91187
226.594098,91227
226.639808,91267
226.688430,91307
226.740082,91347
226.786090,91387
226.855075,91427
226.903856,91467
226.958834,91507
227.039431,91547
227.100664,91587
227.165502,91627
227.212527,91667
227.263126,91707
227.314327,91747
227.355810,91787
227.399537,91827
227.451492,91867
227.500040,91907
227.542228,91947
227.585775,91987
227.634755,92027
227.688960,92067
227.737705,92107
227.784396,92147
227.848033,92187
227.920805,92227
227.966980,92267
228.023121,92307
228.073173,92347
228.120657,92387
228.197535,92427
228.247992,92467
228.294376,92507
228.340855,92547
228.393267,92587
228.446560,92627
228.501192,92667
228.571724,92707
228.615401,92747
228.661201,92787
228.706918,92827
228.752316,92867
228.799919,92907
228.858103,92947
228.911740,92987
228.956378,93027
229.020202,93067
229.065274,93107
229.127135,93147
229.192244,93187
229.251666,93227
229.301870,93267
229.352668,93307
229.418553,93347
229.476764,93387
229.527026,93427
229.586695,93467
229.633291,93507
229.691900,93547
229.764295,93587
229.813158,93627
229.879163,93667
229.927102,93707
229.975326,93747
230.021160,93787
230.076291,93827
230.120634,93867
230.167035,93907
230.224446,93947
230.284045,93987
230.329966,94027
230.404080,94067
230.445069,94107
230.499959,94147
230.545687,94187
230.623152,94227
230.663840,94267
230.712103,94307
230.766616,94347
230.817143,94387
230.856155,94427
230.903141,94467
230.943410,94507
230.984991,94547
231.028420,94587
231.089763,94627
231.151331,94667
231.194632,94707
231.246112,94747
231.289879,94787
231.350868,94827
231.408147,94867
231.456194,94907
231.527181,94947
231.568567,94987
231.637797,95027
231.681727,95067
231.746374,95107
231.795505,95147
231.862483,95187
231.926647,95227
231.989545,95267
232.056436,95307
232.110900,95347
232.153981,95387
232.225208,95427
232.269182,95467
232.331660,95507
232.382138,95547
232.426215,95587
232.471241,95627
232.510935,95667
232.576306,95707
232.624259,95747
232.682236,95787
232.725536,95827
232.769124,95867
232.810719,95907
232.869255,95947
232.912448,95987
232.981982,96027
233.049662,96067
233.094093,96107
233.158905,96147
233.237550,96187
233.279945,96227
233.323681,96267
233.396596,96307
233.452170,96347
233.500156,96387
233.549690,96427
233.591400,96467
233.640932,96507
233.682650,96547
233.735262,96587
233.782210,96627
233.842801,96667
233.881908,96707
233.923903,96747
233.975311,96787
234.020985,96827
234.091592,96867
234.135000,96907
234.184294,96947
234.239850,96987
234.283753,97027
234.341792,97067
234.386376,97107
234.431430,97147
234.486922,97187
234.533996,97227
234.573018,97267
234.621054,97307
234.676654,97347
234.725208,97387
234.777364,97427
234.825912,97467
234.907720,97507
234.951096,97547
235.000266,97587
235.053599,97627
235.098003,97667
235.145651,97707
235.185328,97747
235.246698,97787
235.288965,97827
235.335153,97867
235.378311,97907
235.430555,97947
235.491817,97987
235.531614,98027
235.589149,98067
235.633317,98107
235.685165,98147
235.724988,98187
235.781780,98227
235.860222,98267
235.933105,98307
236.006946,98347
236.081506,98387
236.161634,98427
236.242037,98467
236.316866,98507
236.397235,98547
236.480896,98587
236.557962,98627
236.633081,98667
236.713053,98707
236.793781,98747
236.869666,98787
236.947790,98827
237.022776,98867
237.101260,98907
237.179429,98947
237.255768,98987
237.332335,99027
237.409646,99067
237.487247,99107
237.566514,99147
237.641714,99187
237.718559,99227
237.796217,99267
237.875472,99307
237.949735,99347
238.026364,99387
238.103935,99427
238.179300,99467
238.255761,99507
238.331746,99547
238.410040,99587
238.488750,99627
238.567080,99667
238.644222,99707
238.722830,99747
238.808261,99787
238.885887,99827
238.962121,99867
239.040965,99907
239.114225,99947
239.191093,99987
239.267742,100027
239.344599,100067
239.424331,100107
239.504294,100147
239.581241,100187
239.658176,100227
239.736482,100267
239.815755,100307
239.896137,100347
239.974100,100387
240.051286,100427
240.131127,100467
240.211557,100507
240.287299,100547
240.363525,100587
240.443969,100627
240.522453,100667
240.604169,100707
240.680334,100747
240.757140,100787
240.838913,100827
240.923175,100867
241.006862,100907
241.082119,100947
241.161362,100987
241.240913,101027
241.325093,101067
241.406865,101107
241.484490,101147
241.561432,101187
241.643422,101227
241.726919,101267
241.811513,101307
241.888324,101347
241.967781,101387
242.052896,101427
242.136631,101467
242.218438,101507
242.296892,101547
242.376244,101587
242.456093,101627
242.533827,101667
242.617093,101707
242.693483,101747
242.768969,101787
242.851853,101827
242.934929,101867
243.018886,101907
243.099416,101947
243.176179,101987
243.263481,102027
243.346570,102067
243.421601,102107
243.498363,102147
243.583863,102187
243.664323,102227
243.748918,102267
243.829678,102307
243.904941,102347
243.988159,102387
244.068644,102427
244.145825,102467
244.229037,102507
244.310462,102547
244.387514,102587
244.470445,102627
244.553869,102667
244.632014,102707
244.711776,102747
244.790731,102787
244.870297,102827
244.946350,102867
245.044790,102907
245.126169,102947
245.201461,102987
245.282072,103027
245.366346,103067
245.450144,103107
245.524748,103147
245.602658,103187
245.666514,103227
245.749397,103267
245.825558,103307
245.903916,103347
245.983422,103387
246.060563,103427
246.134240,103467
246.210620,103507
246.292857,103547
246.365866,103587
246.439901,103627
246.518904,103667
246.597721,103707
246.672294,103747
246.748701,103787
246.823208,103827
246.901720,103867
246.977422,103907
247.050477,103947
247.125930,103987
247.203958,104027
247.278192,104067
247.351903,104107
247.433132,104147
247.512750,104187
247.588763,104227
247.663249,104267
247.738144,104307
247.816695,104347
247.891665,104387
247.964446,104427
248.040172,104467
248.118673,104507
248.192972,104547
248.269128,104587
248.345713,104627
248.422684,104667
248.498494,104707
248.575361,104747
248.653998,104787
248.732595,104827
248.812565,104867
248.877035,104907
248.951630,104947
249.030709,104987
249.104091,105027
249.178323,105067
249.254917,105107
249.332848,105147
249.411380,105187
249.486420,105227
249.560705,105267
249.639342,105307
249.716853,105347
249.790301,105387
249.865142,105427
249.943059,105467
250.017201,105507
250.092841,105547
250.167420,105587
250.243472,105627
250.320443,105667
250.394778,105707
250.468183,105747
250.546259,105787
250.621663,105827
250.694588,105867
250.770215,105907
250.848085,105947
250.919770,105987
250.993532,106027
251.068939,106067
251.146940,106107
251.221087,106147
251.296988,106187
251.373437,106227
251.451479,106267
251.528870,106307
251.606789,106347
251.682735,106387
251.760239,106427
251.842857,106467
251.922413,106507
251.996531,106547
252.073731,106587
252.151596,106627
252.228101,106667
252.292216,106707
252.369371,106747
252.445734,106787
252.521740,106827
252.597143,106867
252.675205,106907
252.751649,106947
252.831078,106987
252.905375,107027
252.983182,107067
253.061189,107107
253.136697,107147
253.211385,107187
253.289540,107227
253.368184,107267
253.444235,107307
253.525851,107347
253.601797,107387
253.681040,107427
253.759198,107467
253.835399,107507
253.911432,107547
253.988981,107587
254.067015,107627
254.141964,107667
254.219417,107707
254.297707,107747
254.377622,107787
254.455999,107827
254.530775,107867
254.611551,107907
254.689281,107947
254.765445,107987
254.840624,108027
254.915878,108067
254.993903,108107
255.070524,108147
255.150098,108187
255.225298,108227
255.306861,108267
255.384980,108307
255.461486,108347
255.538049,108387
255.614636,108427
255.692804,108467
255.769716,108507
255.849269,108547
255.924848,108587
256.004737,108627
256.081856,108667
256.156281,108707
256.238378,108747
256.334807,108787
256.413057,108827
256.490293,108867
256.564580,108907
256.640312,108947
256.722629,108987
256.801559,109027
256.877681,109067
256.952742,109107
257.028961,109147
257.107098,109187
257.184190,109227
257.266023,109267
257.343241,109307
257.425104,109347
257.504612,109387
257.583654,109427
257.664895,109467
257.741587,109507
257.820772,109547
257.900296,109587
257.985251,109627
258.060651,109667
258.138780,109707
258.217847,109747
258.295276,109787
258.377062,109827
258.459059,109867
258.537436,109907
258.617152,109947
258.695330,109987
258.769523,110027
258.846189,110067
258.924602,110107
259.001241,110147
259.074503,110187
259.150751,110227
259.229034,110267
259.302046,110307
259.378437,110347
259.454896,110387
259.518872,110427
259.594046,110467
259.669539,110507
259.748152,110547
259.825388,110587
259.900143,110627
259.980648,110667
260.057920,110707
260.136905,110747
260.215277,110787
260.294876,110827
260.372178,110867
260.452231,110907
260.530520,110947
260.605404,110987
260.686707,111027
260.763880,111067
260.841355,111107
260.919100,111147
261.002672,111187
261.078535,111227
261.158168,111267
261.234816,111307
261.311675,111347
261.389891,111387
261.467206,111427
261.542629,111467
261.618847,111507
261.704223,111547
261.780649,111587
261.859461,111627
261.936600,111667
262.010749,111707
262.093804,111747
262.173959,111787
262.251613,111827
262.331939,111867
262.411679,111907
262.490834,111947
262.572369,111987
262.650314,112027
262.722994,112067
262.799164,112107
262.878994,112147
262.956447,112187
263.032719,112227
263.112613,112267
263.185574,112307
263.265686,112347
263.346062,112387
263.420430,112427
263.498703,112467
263.577584,112507
263.654164,112547
263.734395,112587
263.815378,112627
263.895119,112667
263.975288,112707
264.054619,112747
264.131232,112787
264.206841,112827
264.286566,112867
264.366318,112907
264.440399,112947
264.519805,112987
264.599811,113027
264.676926,113067
264.756556,113107
264.833589,113147
264.914748,113187
264.996410,113227
265.075344,113267
265.151911,113307
265.237358,113347
265.314759,113387
265.395844,113427
265.473863,113467
265.553773,113507
265.631175,113547
265.712632,113587
265.789348,113627
265.865640,113667
265.949664,113707
266.024060,113747
266.101627,113787
266.178264,113827
266.259773,113867
266.341433,113907
266.422047,113947
266.501264,113987
266.581242,114027
266.663497,114067
266.741585,114107
266.819907,114147
266.901235,114187
266.978524,114227
267.055101,114267
267.133697,114307
267.212569,114347
267.292812,114387
267.374839,114427
267.450654,114467
267.532075,114507
267.613921,114547
267.690283,114587
267.771091,114627
267.847040,114667
267.926107,114707
268.007835,114747
268.086483,114787
268.163201,114827
268.242260,114867
268.322374,114907
268.400128,114947
268.479661,114987
268.557680,115027
268.636732,115067
268.716829,115107
268.795932,115147
268.877482,115187
268.956643,115227
269.035468,115267
269.114556,115307
269.194404,115347
269.273406,115387
269.352487,115427
269.431481,115467
269.509109,115507
269.591128,115547
269.669643,115587
269.748634,115627
269.827130,115667
269.907502,115707
269.992862,115747
270.073756,115787
270.153688,115827
270.230318,115867
270.314904,115907
270.397717,115947
270.474303,115987
270.554427,116027
270.633834,116067
270.708654,116107
270.793479,116147
270.870046,116187
270.948495,116227
271.032422,116267
271.112647,116307
271.188782,116347
271.269206,116387
271.344416,116427
271.420843,116467
271.503848,116507
271.580390,116547
271.659544,116587
271.738859,116627
271.821879,116667
271.897811,116707
271.976404,116747
272.051438,116787
272.125901,116827
272.210916,116867
272.287780,116907
272.367936,116947
272.448783,116987
272.531934,117027
272.608676,117067
272.690361,117107
272.768180,117147
272.842933,117187
272.928284,117227
273.002326,117267
273.081222,117307
273.158347,117347
273.240081,117387
273.315200,117427
273.396836,117467
273.473366,117507
273.547862,117547
273.627578,117587
273.701223,117627
273.778971,117667
273.860707,117707
273.941977,117747
274.018240,117787
274.099079,117827
274.176504,117867
274.251049,117907
274.336008,117947
274.413480,117987
274.492050,118027
274.574069,118067
274.653395,118107
274.729042,118147
274.809907,118187
274.884456,118227
274.959123,118267
275.041430,118307
275.118050,118347
275.195559,118387
275.278190,118427
275.355782,118467
275.433332,118507
275.512033,118547
275.591149,118587
275.666294,118627
275.748449,118667
275.825425,118707
275.904940,118747
275.986433,118787
276.067998,118827
276.143825,118867
276.223737,118907
276.300119,118947
276.374649,118987
276.461007,119027
276.536863,119067
276.615775,119107
276.697757,119147
276.778109,119187
276.854265,119227
276.934712,119267
277.011350,119307
277.086894,119347
277.171441,119387
277.247439,119427
277.326746,119467
277.408292,119507
277.487172,119547
277.561649,119587
277.637292,119627
277.711968,119667
277.784369,119707
277.867834,119747
277.941833,119787
278.018859,119827
278.100351,119867
278.180513,119907
278.257260,119947
278.340123,119987
278.420589,120027
278.495829,120067
278.581121,120107
278.661984,120147
278.742006,120187
278.821940,120227
278.903158,120267
278.990642,120307
279.077438,120347
279.159108,120387
279.238770,120427
279.322448,120467
279.406542,120507
279.486927,120547
279.569899,120587
279.643873,120627
279.719621,120667
279.800745,120707
279.884046,120747
279.963300,120787
280.048108,120827
280.123998,120867
280.199897,120907
280.285378,120947
280.366773,120987
280.446985,121027
280.526286,121067
280.611602,121107
280.688429,121147
280.768135,121187
280.847801,121227
280.923710,121267
281.007994,121307
281.085659,121347
281.165555,121387
281.248346,121427
281.329396,121467
281.407278,121507
281.492099,121547
281.574214,121587
281.652069,121627
281.736661,121667
281.821842,121707
281.899190,121747
281.980606,121787
282.058025,121827
282.134491,121867
282.217721,121907
282.295852,121947
282.376241,121987
282.461169,122027
282.543301,122067
282.620763,122107
282.703551,122147
282.786290,122187
282.862351,122227
282.947160,122267
283.031785,122307
283.109759,122347
283.194121,122387
283.274080,122427
283.349793,122467
283.432985,122507
283.515408,122547
283.595896,122587
283.674349,122627
283.756317,122667
283.834158,122707
283.913062,122747
283.993865,122787
284.069997,122827
284.149449,122867
284.235807,122907
284.314326,122947
284.393619,122987
284.476215,123027
284.551668,123067
284.638459,123107
284.717708,123147
284.797000,123187
284.878785,123227
284.961505,123267
285.038370,123307
285.120422,123347
285.199252,123387
285.277575,123427
285.362742,123467
285.448825,123507
285.526402,123547
285.605784,123587
285.686000,123627
285.763142,123667
285.844470,123707
285.919478,123747
285.996025,123787
286.087288,123827
286.166544,123867
286.241023,123907
286.317299,123947
286.390944,123987
286.466741,124027
286.547861,124067
286.621192,124107
286.697589,124147
286.782001,124187
286.859477,124227
286.938112,124267
287.016926,124307
287.092792,124347
287.172611,124387
287.256262,124427
287.335566,124467
287.413824,124507
287.498666,124547
287.580663,124587
287.655299,124627
287.735474,124667
287.812903,124707
287.888016,124747
287.973155,124787
288.051625,124827
288.130978,124867
288.215167,124907
288.296380,124947
288.377807,124987
288.461538,125027
288.563531,125067
288.646943,125107
288.721576,125147
288.796895,125187
288.873683,125227
288.952776,125267
289.030137,125307
289.107423,125347
289.190876,125387
289.269130,125427
289.349138,125467
289.431042,125507
289.512734,125547
289.593052,125587
289.675651,125627
289.754154,125667
289.827328,125707
289.909405,125747
289.991881,125787
290.070148,125827
290.146818,125867
290.225517,125907
290.301199,125947
290.383642,125987
290.464642,126027
290.540610,126067
290.625286,126107
290.708179,126147
290.786390,126187
290.868636,126227
290.944375,126267
291.022411,126307
291.104693,126347
291.183176,126387
291.262090,126427
291.344699,126467
291.424137,126507
291.505148,126547
291.587191,126587
291.665973,126627
291.742343,126667
291.827203,126707
291.911538,126747
291.989540,126787
292.071320,126827
292.149255,126867
292.227850,126907
292.311382,126947
292.391474,126987
292.469204,127027
292.553191,127067
292.634318,127107
292.713974,127147
292.795649,127187
292.874327,127227
292.950726,127267
293.033766,127307
293.112867,127347
293.192803,127387
293.274118,127427
293.350968,127467
293.431603,127507
293.518412,127547
293.591727,127587
293.668819,127627
293.750768,127667
293.835507,127707
293.911595,127747
293.990241,127787
294.067341,127827
294.143491,127867
294.228817,127907
294.301339,127947
294.377131,127987
294.461610,128027
294.546274,128067
294.624205,128107
294.704098,128147
294.780369,128187
294.856688,128227
294.935579,128267
295.014660,128307
295.092116,128347
295.168619,128387
295.244884,128427
295.322517,128467
295.401336,128507
295.477066,128547
295.557488,128587
295.636525,128627
295.716818,128667
295.791745,128707
295.875495,128747
295.952623,128787
296.030831,128827
296.109122,128867
296.184481,128907
296.259415,128947
296.337568,128987
296.403125,129027
296.479738,129067
296.559235,129107
296.639429,129147
296.718212,129187
296.794357,129227
296.868539,129267
296.953463,129307
297.033353,129347
297.096360,129387
297.173214,129427
297.251741,129467
297.331111,129507
297.408627,129547
297.485337,129587
297.560924,129627
297.642254,129667
297.719173,129707
297.794914,129747
297.870352,129787
297.949295,129827
298.020682,129867
298.097850,129907
298.173772,129947
298.240537,129987
298.317807,130027
298.391468,130067
298.461340,130107
298.545623,130147
298.623239,130187
298.685657,130227
298.767494,130267
298.846908,130307
298.910471,130347
298.990610,130387
299.068079,130427
299.130013,130467
299.208648,130507
299.283667,130547
299.351293,130587
299.428375,130627
299.503328,130667
